Sample: SubjectID_submitter,Sample: SampleID_submitter,Sample: Organism,Sample: Biosample_type,Sample: Biosample,Protocol: Material_type,Protocol: Assay,Protocol: Platform,Sample: Life_stage,Protocol: Experiment_description_brief,Protocol: Run_type,Protocol: Library_info_brief,Protocol: Read_length
8585_1,8585_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8586_1,8586_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8587_1,8587_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8588_1,8588_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8591_1,8591_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8592_1,8592_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8593_1,8593_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8594_1,8594_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8595_1,8595_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8596_1,8596_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8597_1,8597_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8598_1,8598_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8599_1,8599_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8604_1,8604_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8610_1,8610_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8611_1,8611_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8613_1,8613_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8614_1,8614_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
8615_1,8615_1,human,tissue,whole_blood,NA,eQTL,Illumina_HiSeq3000,Adult,RNA was extracted from previously frozen whole blood collected in PAXgene RNA tubes (PreAnalytiX; Hombrechtikon - Switzerland) with the automated QIAsymphony (Qiagen; Germantown - MD) and stored at -80 °C. RNA integrity (RIN) scores and RNA concentration were determined with BioAnalyzer 2100 (Agilent Technologies; Santa Clara - CA) and the Qubit RNA High Sensitivity Assay Kit (Thermo Fisher Scientific; Waltham - MA). Only specimens with RIN ?5 were included for further analysis. Total RNA was prepared for sequencing using the NuGEN Universal Plus mRNA-Seq with globin and ribosomal depletion (NuGEN; San Carlos - CA).,Paired_End,Sequencing was performed on the Illumina HiSeq3000 (Illumina; San Diego - CA) with paired end 125bp read reactions.,125
