CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,PATHWAY_STATUS,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,SHORT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PLANT_CYC,PUBCHEM,PLATFORM
100015838,402,57519,211220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1887,,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC,eicosenoylcarnitine (C20:1)*,eicosenoylcarnitine (C20:1)*,,,,,,,LC/MS Pos Late
100015839,402,57520,211221,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1893,,NAMED,,O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O,dihomo-linoleoylcarnitine (C20:2)*,dihomo-linoleoylcarnitine (C20:2)*,,,,,,,LC/MS Pos Late
100015840,402,57521,211222,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1895,,NAMED,,O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,,,,,,,LC/MS Pos Late
100015841,402,57525,211226,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1888,,NAMED,,O=C(CCCCCCCCCCC/C=C\CCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,erucoylcarnitine (C22:1)*,erucoylcarnitine (C22:1)*,,,,,,,LC/MS Pos Late
100015842,402,57522,211223,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1863,,NAMED,,O=C(CCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,pentadecanoylcarnitine (C15)*,pentadecanoylcarnitine (C15)*,,,HMDB0062517,,,123132011,LC/MS Pos Late
100015845,402,57523,211224,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1902,,NAMED,,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(C[N+](C)(C)C)CC([O-])=O,docosahexaenoylcarnitine (C22:6)*,docosahexaenoylcarnitine (C22:6)*,,,,,,,LC/MS Pos Late
100015846,402,57531,211232,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1889,,NAMED,,O=C(CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,nervonoylcarnitine (C24:1)*,nervonoylcarnitine (C24:1)*,,,,,,,LC/MS Pos Late
100015848,402,57526,211227,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1897,,NAMED,,CCCCC/C=C\C/C=C\CCCCCCCCCCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,docosadienoylcarnitine (C22:2)*,docosadienoylcarnitine (C22:2)*,,,,,,71464511,LC/MS Pos Late
100015849,402,57527,211228,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1898,,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCCCC/C=C/C/C=C/C/C=C/CC,docosatrienoylcarnitine (C22:3)*,docosatrienoylcarnitine (C22:3)*,,,,,,,LC/MS Pos Late
100015850,402,57528,211229,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1899,,NAMED,,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,adrenoylcarnitine (C22:4)*,adrenoylcarnitine (C22:4)*,,,,,,,LC/MS Pos Late
100015857,402,57536,211237,Lipid,Endocannabinoid,2190,,NAMED,LISKWSFNVJTQKH-KTKRTIGZBZ,O=C(CCCCCCCCCCCCC/C=C\CCCCCCCC)NCCO,nervonoyl ethanolamide (24:1)*,nervonoyl ethanolamide (24:1)*,,21169186,,,,,LC/MS Pos Late
100015862,402,57541,211242,Lipid,Endocannabinoid,2191,,NAMED,WFRLANWAASSSFV-FPLPWBNLBN,O=C(NCCO)CCCCCCC/C=C\CCCCCC,palmitoleoyl ethanolamide*,palmitoleoyl ethanolamide*,,8011589,HMDB0013648,,,9835868,LC/MS Pos Late
100015870,402,57597,212149,Lipid,Sphingosines,3169,,NAMED,,CCCCCCCCCCCCCCC/C=C/C(O)C(N)CO,eicosanoylsphingosine (d20:1)*,eicosanoylsphingosine (d20:1)*,,,,,,,LC/MS Pos Late
100015873,400,57641,213039,Xenobiotics,Drug - Neurological,5828,,NAMED,HPHUVLMMVZITSG-LURJTMIEBE,CC[C@H](N1CCCC1=O)C(N)=O,levetiracetam,levetiracetam,102767-28-2,4447633,HMDB0015333,C07841,,5284583,LC/MS Pos Early
100015876,402,57673,213167,Xenobiotics,Drug - Antibiotic,5473,,NAMED,KDLRVYVGXIQJDK-AWPVFWJPBP,CCC[C@@H]1C[C@@H](C(N[C@H]([C@@H](Cl)C)[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O2)=O)N(C)C1,clindamycin,clindamycin,18323-44-9,393915,HMDB0015321,"DG00435,C06914,D00277",,446598,LC/MS Pos Late
100015878,209,57642,212683,Xenobiotics,Drug - Antibiotic,5502,,NAMED,VAOCPAMSLUNLGC-UHFFFAOYAG,Cc1n(CCO)c([N+]([O-])=O)cn1,metronidazole,metronidazole,73334-05-1,4029,HMDB0015052,"DG00006,C07203,D00409",,4173,LC/MS Neg
100015879,209,57688,212773,Xenobiotics,Drug - Antibiotic,5503,,NAMED,TYZROVQLWOKYKF-ZDUSSCGKBA,CC(NC[C@H]1CN(c2cc(F)c(N3CCOCC3)cc2)C(O1)=O)=O,linezolid,linezolid,165800-03-3,390139,HMDB0014739,"D00947,C08146",,441401,LC/MS Neg
100015905,400,57671,213079,Xenobiotics,Drug - Antibiotic,5485,,NAMED,FABPRXSRWADJSP-MEDUHNTEBH,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4c(=O)c(C(O)=O)cn(C5CC5)c14,moxifloxacin,moxifloxacin,186826-86-8,134802,HMDB0014363,"C07663,D08237",,152946,LC/MS Pos Early
100015962,400,57687,213101,Amino Acid,Lysine Metabolism,138,,NAMED,CDLVFVFTRQPQFU-UHFFFAOYAF,C[N+](C)(C)CCCCC([O-])=O,"N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",,34236878,,,,14274897,LC/MS Pos Early
100015965,209,63152,221887,Xenobiotics,Food Component/Plant,5086,,NAMED,WYUFTYLVLQZQNH-UHFFFAOYAZ,CCOC1C(O)C(O)C(O)C(CO)O1,ethyl alpha-glucopyranoside,ethyl alpha-glucopyranoside,34625-23-5,378664,HMDB0029968,,,11127487,LC/MS Neg
100015966,402,57635,212257,Cofactors and Vitamins,Vitamin A Metabolism,4428,,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (1),carotene diol (1),,,,,,,LC/MS Pos Late
100015967,402,57636,212258,Cofactors and Vitamins,Vitamin A Metabolism,4429,,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (2),carotene diol (2),,,,,,,LC/MS Pos Late
100015968,402,57637,212259,Cofactors and Vitamins,Vitamin A Metabolism,4430,,NAMED,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (3),carotene diol (3),,,,,,,LC/MS Pos Late
100015971,209,57699,212775,Lipid,Corticosteroids,3325,,NAMED,,O[C@H]([C@]([C@]([C@]1([H])[C@@](CC2)([H])[C@@]3([H])[C@]([C@@]2([H])C[C@@H]4OC5C(O)C(O)C(O)C(C(O)=O)O5)(CC4)C)(CC3=O)C)(CC1)O)CO,cortolone glucuronide (1),cortolone glucuronide (1),,,,,,,LC/MS Neg
100015972,209,57707,212491,Xenobiotics,Drug - Antibiotic,5511,,NAMED,,Fc1ccc(C(Cn2ncnc2)(O)Cn3ncnc3)c(F)c1,fluconazole,fluconazole,86386-73-4,3248,HMDB0014342,C07002,,3365,LC/MS Neg
100016038,400,57814,213597,Amino Acid,Polyamine Metabolism,550,,NAMED,,CC(NCCCNCCCCN)=O,(N(1) + N(8))-acetylspermidine,(N(1) + N(8))-acetylspermidine,,,"HMDB0002189,HMDB0001276","C01029,C00612",,"496,123689",LC/MS Pos Early
100016069,402,61769,218137,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1882,,NAMED,,CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,5-dodecenoylcarnitine (C12:1),5-dodecenoylcarnitine (C12:1),,,HMDB13326,,,91825571,LC/MS Pos Late
100019779,402,61511,217733,Lipid,Fatty Acid Metabolism (Acyl Choline),1949,,NAMED,,O=C(OC[CH-][N+](C)(C)C)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenoylcholine*,linolenoylcholine*,,,HMDB0013213,,,,LC/MS Pos Late
100019794,209,62277,219248,Lipid,"Fatty Acid, Dicarboxylate",1706,,NAMED,,CCC(O)C1=C(C)C(C(O)=O)=C(CCC(O)=O)O1,hydroxy-CMPF*,hydroxy-CMPF*,,,,,,,LC/MS Neg
100019800,402,61839,218537,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1928,,NAMED,,CCCCCCCCCCCCCC(O)CC(OC([N+](C)(C)C)CCC([O-])=O)=O,3-hydroxypalmitoylcarnitine,3-hydroxypalmitoylcarnitine,,,HMDB0013336,,,126456228,LC/MS Pos Late
100019801,402,61840,218539,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1929,,NAMED,YBCVTTMMURGSEY-LMLDZDDJBA,CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,3-hydroxyoleoylcarnitine,3-hydroxyoleoylcarnitine,,48061587,,,,129637446,LC/MS Pos Late
100019957,209,61822,218242,Lipid,Endocannabinoid,2197,,NAMED,CLHUCXCVFSEJRR-UHFFFAOYAZ,CCCCCCCCCCCCCCCCCC(NC(C(O)=O)CO)=O,N-stearoylserine*,N-stearoylserine*,,15545488,,,,,LC/MS Neg
100019960,305,61827,218249,Lipid,"Fatty Acid, Monohydroxy",1959,,NAMED,RGMMREBHCYXQMA-UHFFFAOYAG,OC(C(O)CCCCC)=O,2-hydroxyheptanoate*,2-hydroxyheptanoate*,,2032206,,,,2750949,LC/MS Polar
100019968,305,61858,218556,Carbohydrate,Pentose Metabolism,1289,,NAMED,,OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,lyxonate,lyxonate,,,,,,,LC/MS Polar
100019975,209,61862,218579,Lipid,"Fatty Acid, Dicarboxylate",1696,,NAMED,,O=C(O)CCCCCCCCCCCC/C=C/C(O)=O,hexadecenedioate (C16:1-DC)*,hexadecenedioate (C16:1-DC)*,,,,,,,LC/MS Neg
100019978,209,61861,218578,Lipid,"Fatty Acid, Dicarboxylate",1699,,NAMED,,O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O,octadecenedioate (C18:1-DC),octadecenedioate (C18:1-DC),,,,,,9543674,LC/MS Neg
100019981,305,61866,218583,Lipid,"Fatty Acid, Dicarboxylate",1674,,NAMED,,OC(CCC/C=C/C(O)=O)=O,heptenedioate (C7:1-DC)*,heptenedioate (C7:1-DC)*,,,,,,,LC/MS Polar
100019990,209,61881,218632,Partially Characterized Molecules,Partially Characterized Molecules,6367,,NAMED,,,glucuronide of C10H18O2 (1)*,glucuronide of C10H18O2 (1)*,,,,,,,LC/MS Neg
100020004,209,61871,218621,Lipid,"Fatty Acid, Dicarboxylate",1707,,NAMED,,OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP),,168762,HMDB0061643,,,194501,LC/MS Neg
100020005,209,61872,218622,Xenobiotics,Chemical,6169,,NAMED,,CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21,methylnaphthyl sulfate (1)*,methylnaphthyl sulfate (1)*,,,,,,,LC/MS Neg
100020006,209,61873,218623,Xenobiotics,Chemical,6170,,NAMED,,CC1=C(OS(=O)(O)=O)C=CC2=CC=CC=C21,methylnaphthyl sulfate (2)*,methylnaphthyl sulfate (2)*,,,,,,,LC/MS Neg
100020014,209,61887,218638,Partially Characterized Molecules,Partially Characterized Molecules,6373,,NAMED,,,glucuronide of C10H18O2 (7)*,glucuronide of C10H18O2 (7)*,,,,,,,LC/MS Neg
100020015,209,61888,218639,Partially Characterized Molecules,Partially Characterized Molecules,6374,,NAMED,,,glucuronide of C10H18O2 (8)*,glucuronide of C10H18O2 (8)*,,,,,,,LC/MS Neg
100020203,400,62062,218866,Xenobiotics,Food Component/Plant,5061,,NAMED,DJMIFDZBCUUQJN-NTSWFWBYBE,O[C@@H]1[C@H](C([O-])=O)[N+](C)(C)CC1,3-hydroxystachydrine*,3-hydroxystachydrine*,,391002,,C10151,,46173781,LC/MS Pos Early
100020214,209,62066,218872,Lipid,Primary Bile Acid Metabolism,3468,,NAMED,,CC(C1CCC2C3[C@H]([C@H]([C@@]4(C[C@@H](CC[C@@]4(C3CC[C@]12C)C)O)[H])O)O)CCC(NCC(O)=O)=O,glyco-beta-muricholate**,glyco-beta-muricholate,,,,,,,LC/MS Neg
100020217,400,62947,220818,Amino Acid,Urea cycle; Arginine and Proline Metabolism,519,,NAMED,,O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O,"N,N,N-trimethyl-alanylproline betaine (TMAP)","N,N,N-trimethyl-alanylproline betaine (TMAP)",,,HMDB0240365,,,,LC/MS Pos Early
100020219,400,62863,220648,Xenobiotics,Food Component/Plant,4782,,NAMED,OLNJUISKUQQNIM-UHFFFAOYAL,O=CC1=CNC2=CC=CC=C12,3-formylindole,3-formylindole,487-89-8,9838,HMDB29737,C08493,,10256,LC/MS Pos Early
100020241,400,62104,218950,Peptide,Gamma-glutamyl Amino Acid,649,,NAMED,,NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O,gamma-glutamylcitrulline*,gamma-glutamylcitrulline*,,,,,,,LC/MS Pos Early
100020242,400,62105,218951,Amino Acid,Polyamine Metabolism,549,,NAMED,SKQLBVJMDVTJMX-UHFFFAOYAM,CC(N(C(C)=O)CCCCNCCCN)=O,diacetylspermidine*,diacetylspermidine*,,25944163,HMDB0002172,C03413,,132680,LC/MS Pos Early
100020243,209,62106,218952,Xenobiotics,Drug - Antibiotic,5490,,NAMED,GXPIUNZCALHVBA-UHFFFAOYAZ,O=S(C1=CC=C(C=C1)NC(C)=O)(NC2=NOC(C)=C2)=O,N4-acetylsulfamethoxazole*,N4-acetylsulfamethoxazole*,,58771,HMDB0013854,"D01601,C13061",,65280,LC/MS Neg
100020244,209,62107,218953,Xenobiotics,Drug - Antibiotic,5491,,NAMED,,O=S(C1=CC=C(NC(C)=O)C=C1)(NC2=NOC(CO)=C2)=O,N4-acetyl-5-hydroxysulfamethoxazole*,N4-acetyl-5-hydroxysulfamethoxazole*,,,,,,,LC/MS Neg
100020254,209,62146,219038,Partially Characterized Molecules,Partially Characterized Molecules,6414,,NAMED,,,glycine conjugate of C10H14O2 (1)*,glycine conjugate of C10H14O2 (1)*,,,,,,,LC/MS Neg
100020259,209,63658,223041,Partially Characterized Molecules,Partially Characterized Molecules,6397,,NAMED,,,glutamine conjugate of C7H12O2*,glutamine conjugate of C7H12O2*,,,,,,,LC/MS Neg
100020262,209,63660,223046,Partially Characterized Molecules,Partially Characterized Molecules,6396,,NAMED,,,glutamine conjugate of C6H10O2 (2)*,glutamine conjugate of C6H10O2 (2)*,,,,,,,LC/MS Neg
100020272,209,62857,220633,Xenobiotics,Food Component/Plant,4877,,NAMED,UMCDODPBPQMWQP-UHFFFAOYAJ,COC1=C(OS(=O)(O)=O)C=CC(CCC(O)=O)=C1,dihydroferulic acid sulfate,dihydroferulic acid sulfate,,162994,HMDB0041724,,,187489,LC/MS Neg
100020343,209,62850,220619,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1550,,NAMED,HXHZGHRLVRFQDR-HZJYTTRNBB,OC(CCC/C=C\C/C=C\CCCCC)=O,tetradecadienoate (14:2)*,tetradecadienoate (14:2)*,39039-37-7,4471834,HMDB0000560,,,5312409,LC/MS Neg
100020360,209,62955,220839,Amino Acid,Tryptophan Metabolism,279,,NAMED,BXZSKDOPGDPDEG-UHFFFAOYAJ,OC1=CC(C(O)=O)=NC(C1=CC=C2)=C2OC,8-methoxykynurenate,8-methoxykynurenate,2929-14-8,68710,HMDB0060426,C05830,,76230,LC/MS Neg
100020361,400,62853,220624,Amino Acid,Urea cycle; Arginine and Proline Metabolism,489,,NAMED,YCCMTCQQDULIFE-UHFFFAOYAX,NC1CCCNC1=O,3-amino-2-piperidone,3-amino-2-piperidone,1892-22-4,4371576,HMDB0000323,,,5200225,LC/MS Pos Early
100020372,209,63583,222852,Xenobiotics,Food Component/Plant,5211,,NAMED,DWLVFWDCSFTDOD-UHFFFAOYAW,OC(C(C1=CNC2=C1C=CC=C2)=O)=O,3-indoleglyoxylic acid,3-indoleglyoxylic acid,1477-49-2,66497,,,,73863,LC/MS Neg
100020377,209,64131,233912,Xenobiotics,Food Component/Plant,5221,,NAMED,WYUFTYLVLQZQNH-JAJWTYFOBO,O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O,ethyl beta-glucopyranoside,ethyl beta-glucopyranoside,,108559,HMDB0029968,,,121667,LC/MS Neg
100020378,209,63357,222415,Lipid,"Fatty Acid, Dicarboxylate",1709,,NAMED,LPIOYESQKJFWPQ-UHFFFAOYAM,OC(C(O)=O)CCCCCCCC(O)=O,2-hydroxysebacate,2-hydroxysebacate,103963-71-9,113866,HMDB0000424,,,128458,LC/MS Neg
100020414,209,62503,219798,Amino Acid,Tryptophan Metabolism,327,,NAMED,,Brc1ccc2c(CC(N)C(O)=O)c[nH]c2c1,6-bromotryptophan,6-bromotryptophan,,,,,,9856996,LC/MS Neg
100020416,209,62287,219260,Cofactors and Vitamins,Tocopherol Metabolism,4373,,NAMED,BNVXCCQXUZCRSR-UHFFFAOYAT,OC1=CC2=C(C(C)=C1)OC(CCC(O)=O)(C)CC2,delta-CEHC,delta-CEHC,84599-16-6,9710906,,,,35027084,LC/MS Neg
100020419,209,62566,219917,Amino Acid,Phenylalanine Metabolism,146,,NAMED,,O=C(O)C(NC(C)C(O)=O)CC1=CC=CC=C1,1-carboxyethylphenylalanine,1-carboxyethylphenylalanine,,19276386,,,,59100900,LC/MS Neg
100020421,209,62564,219915,Amino Acid,Tyrosine Metabolism,164,,NAMED,,O=C(O)C(NC(C)C(O)=O)CC1=CC=C(O)C=C1,1-carboxyethyltyrosine,1-carboxyethyltyrosine,,,,,,,LC/MS Neg
100020423,209,62562,219913,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",420,,NAMED,,CC(C)C(NC(C)C(O)=O)C(O)=O,1-carboxyethylvaline,1-carboxyethylvaline,,,,,,,LC/MS Neg
100020425,209,62559,219910,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",340,,NAMED,,O=C(O)C(NC(C)C(O)=O)CC(C)C,1-carboxyethylleucine,1-carboxyethylleucine,,,,,,,LC/MS Neg
100020427,209,62558,219909,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",391,,NAMED,,O=C(O)C(C(C)CC)NC(C)C(O)=O,1-carboxyethylisoleucine,1-carboxyethylisoleucine,,,,,,,LC/MS Neg
100020478,209,62276,219247,Lipid,"Fatty Acid, Dicarboxylate",1689,,NAMED,,CCCCC/C=C\C/C=C\CC(O)=O,dodecadienoate (12:2)*,dodecadienoate (12:2)*,,,,,,25480,LC/MS Neg
100020479,400,62279,219252,Amino Acid,Tryptophan Metabolism,319,,NAMED,,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CC1=CNC2=CC=CC=C12,indoleacetoylcarnitine*,indoleacetoylcarnitine*,,,,,,,LC/MS Pos Early
100020480,209,62280,219253,Cofactors and Vitamins,Tocopherol Metabolism,4376,,NAMED,,O=S(OC1=C(C)C(C)=C2C(CCC(C)(CCC(O)=O)O2)=C1)(O)=O,gamma-CEHC sulfate,gamma-CEHC sulfate,,,,,,,LC/MS Neg
100020491,209,62290,219263,Xenobiotics,Food Component/Plant,5005,,NAMED,,,glucuronide of piperine metabolite C17H21NO3 (3)*,glucuronide of piperine metabolite C17H21NO3 (3)*,,,,,,,LC/MS Neg
100020492,209,62291,219264,Xenobiotics,Food Component/Plant,5006,,NAMED,,,glucuronide of piperine metabolite C17H21NO3 (4)*,glucuronide of piperine metabolite C17H21NO3 (4)*,,,,,,,LC/MS Neg
100020493,209,62292,219265,Xenobiotics,Food Component/Plant,5007,,NAMED,,,glucuronide of piperine metabolite C17H21NO3 (5)*,glucuronide of piperine metabolite C17H21NO3 (5)*,,,,,,,LC/MS Neg
100020515,209,62520,219835,Xenobiotics,Chemical,6172,,NAMED,HXEZIDSFDHEIIQ-UHFFFAOYAY,O=S(OC1=CC=C(C=CC=C2)C2=C1)(O)=O,2-naphthol sulfate,2-naphthol sulfate,,67020,,,,74428,LC/MS Neg
100020790,402,62477,219743,Xenobiotics,Drug - Psychoactive,5868,,NAMED,PTJADDMMFYXMMG-UHFFFAOYAG,FC1=CC=C(C=C1)C2(CCCNC)OCC3=C2C=CC(C#N)=C3,desmethylcitalopram*,desmethylcitalopram*,,142424,HMDB0014021,C16608,,162180,LC/MS Pos Late
100020791,402,62478,219744,Xenobiotics,Drug - Psychoactive,5869,,NAMED,RKUKMUWCRLRPEJ-SFHVURJKBT,FC1=CC=C(C=C1)[C@@]2(CCCN)C3=CC=C(C#N)C=C3CO2,didesmethylcitalopram*,didesmethylcitalopram*,,23935928,HMDB0060472,C16609,,162976,LC/MS Pos Late
100020792,402,62476,219742,Xenobiotics,Drug - Psychoactive,5866,,NAMED,DIOGFDCEWUUSBQ-UHFFFAOYAV,FC1=CC=C(C=C1)C2(CCC[N+](C)(C)[O-])OCC3=C2C=CC(C#N)=C3,citalopram N-oxide*,citalopram N-oxide*,,8243682,HMDB0060654,C16607,,10068142,LC/MS Pos Late
100020793,209,62479,219745,Xenobiotics,Drug - Psychoactive,5867,,NAMED,JSYNRZJODZWUKX-UHFFFAOYAB,FC1=CC=C(C=C1)C2(CCC(O)=O)OCC3=C2C=CC(C#N)=C3,citalopram propionate*,citalopram propionate*,,8578612,HMDB60463,C16610,,10403174,LC/MS Neg
100020805,402,62484,219752,Xenobiotics,Drug - Psychoactive,5889,,NAMED,,N1(C2=NC3=C(SC4=C2C=CC=C4)C=CC=C3)CCNCC1,N-desalkylquetiapine*,N-desalkylquetiapine*,,9544835,,,,11369918,LC/MS Pos Late
100020822,209,62524,219856,Xenobiotics,Food Component/Plant,4831,,NAMED,,OC1=CC(CCC(O)=O)=CC=C1OS(O)(=O)=O,dihydrocaffeate sulfate (2),dihydrocaffeate sulfate (2),,,,,,,LC/MS Neg
100020825,400,62557,219908,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1921,,NAMED,,C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O,3-hydroxyhexanoylcarnitine (1),3-hydroxyhexanoylcarnitine (1),,,,,,,LC/MS Pos Early
100020827,209,62567,219930,Xenobiotics,"Drug - Analgesics, Anesthetics",5383,,NAMED,,CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O,3-(methylthio)acetaminophen sulfate*,3-(methylthio)acetaminophen sulfate*,,,,,,,LC/MS Neg
100020837,209,63042,221621,Xenobiotics,Drug - Topical Agents,5958,,NAMED,AKEUNCKRJATALU-UHFFFAOYAG,OC(C1=C(O)C=CC=C1O)=O,"2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",303-07-1,8974,HMDB0013676,,,9338,LC/MS Neg
100020868,400,64075,235069,Xenobiotics,Drug - Antibiotic,5526,,NAMED,IEDVJHCEMCRBQM-UHFFFAOYAV,COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1,trimethoprim,trimethoprim,738-70-5,5376,HMDB0014583,"C01965,D00145",CPD0-1581,5578,LC/MS Pos Early
100020877,400,64125,235107,Xenobiotics,Drug - Neurological,5846,,NAMED,ADEBPBSSDYVVLD-UHFFFAOYAW,COc1c(OC)cc(C(C(CC2CCN(Cc3ccccc3)CC2)C4)=O)c4c1,donepezil,donepezil,120014-06-4,3040,HMDB0005041,D07869,,3152,LC/MS Pos Early
100020893,209,62805,220431,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",448,,NAMED,,OC(C(O)=O)C(O)/C=C/SC,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",,,HMDB0240388,,,,LC/MS Neg
100020899,209,62807,220434,Amino Acid,Glutathione Metabolism,592,,NAMED,,CC(COP(O)(OP(O)(OC[C@]1([H])[C@](O)([H])[C@@H](O)[C@@](N2C=NC3=C2N=CN=C3N)([H])O1)=O)=O)(C(O)C(NCCC(NCCSSC[C@@](NC(CC[C@H](N)C(O)=O)=O)([H])C(NCC(O)=O)=O)=O)=O)C,3'-dephospho-CoA-glutathione*,3'-dephospho-CoA-glutathione*,,,,,,,LC/MS Neg
100020914,402,64132,235009,Xenobiotics,Drug - Neurological,5833,,NAMED,JURKNVYFZMSNLP-UHFFFAOYAG,CN(CC/C=C1c2c(C=Cc3ccccc3\1)cccc2)C,cyclobenzaprine,cyclobenzaprine,303-53-7,2792,HMDB0015060,"D07758,C06931",,2895,LC/MS Pos Late
100020939,209,63890,223688,Lipid,Fatty Acid Metabolism,1486,,NAMED,CHQZBIVWDKADIA-ZHACJKMWBP,O=C(CCCCCCC/C=C/CCCCCCCC)NC(C)C(O)=O,N-oleoyl-alanine,N-oleoyl-alanine,745733-78-2,8082217,,,,44423663,LC/MS Neg
100020967,209,63009,221130,Amino Acid,Glutathione Metabolism,590,,NAMED,PWCIUOASSAHGHI-WPZUCAASBB,O=C(CC[C@@H](C(O)=O)N([H])[H])N([H])[C@H](C(N([H])CC(O)=O)=O)CSC(C(O)=O)CC(O)=O,"S-(1,2-dicarboxyethyl)glutathione","S-(1,2-dicarboxyethyl)glutathione",1115-52-2,7978145,,,,9802383,LC/MS Neg
100020973,209,63230,222087,Xenobiotics,Chemical,6249,,NAMED,,CC1=NC=C(OS(=O)(O)=O)C=C1,5-hydroxy-2-methylpyridine sulfate,5-hydroxy-2-methylpyridine sulfate,,,,,,,LC/MS Neg
100020975,209,63227,222084,Xenobiotics,Chemical,6251,,NAMED,,CC1=NC=CC=C1OS(=O)(O)=O,3-hydroxy-2-methylpyridine sulfate,3-hydroxy-2-methylpyridine sulfate,,,,,,,LC/MS Neg
